Unnamed: 0,customer_id,firm_tx_count,firm_size_wallet,firm_name,total_wallet,firm_potential_wallet,firm_sow_fee,firm_sow_tx,customer_firms_count,total_tx_count,total_wallet_quintile,sow_bin
715728,0x04d8feffa2dbe986509f9b2f367df221861feac7,2,28.173158313,opensea,28.173158313,0.0,1.0,1.0,1,2,3rd_quintile,Bin 5
376094,0xd7516140cdc365fc1236c77f2ffe942c2604f23e,4,2.214823762,gem,612.886050693,610.671226931,0.003613761089024,0.0454545454545454,3,88,5th_quintile,Bin 1
1747140,0xdd8bf79e929f78760abbace94ff7c84713e21a3b,2,3.893335125,opensea,3.893335125,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
1350040,0x2053f039b93ae45e970f6088d2da7e5d87fa4162,8,1.694419874,blur,215.2761493334,213.5817294594,0.0078709131468894,0.0161943319838056,5,494,4th_quintile,Bin 1
1188702,0x56824bb90f09d7cd03218edf9facea092b1ef2c4,1,0.291099375,opensea,0.291099375,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1113711,0xf63ae86e346d722175b7e15389e249a3680d3417,1,17.145925,opensea,17.145925,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
475445,0x23f9463e54d48e7eff1260bba2fa202aea251d3e,6,756.499738859,opensea,756.499738859,0.0,1.0,1.0,1,6,5th_quintile,Bin 5
911624,0x2dad49cf9c6cc0f83b016934c41e6057ad7a797a,1,0.0,gem,45.6309796,45.6309796,0.0,0.0666666666666666,2,15,3rd_quintile,Bin 1
1319923,0x7c2bdd1b4d5ada6dee32885c9f6440dbfb72ecff,3,0.3873360158,x2y2,81.4027794238,81.015443408,0.0047582652403482,0.0909090909090909,4,33,4th_quintile,Bin 1
781118,0x0f88342e59a487f45dbf627ac22b0f34fdfa4908,5,0.04612343493,sudoswap,0.04612343493,0.0,1.0,1.0,1,5,1st_quintile,Bin 5
1356905,0x22d345fd5a49ac9999211a59f8fb8ea041518a15,1,0.0125279,x2y2,7.095025264199999,7.082497364199999,0.0017657301466159,0.1,3,10,2nd_quintile,Bin 1
1732932,0x1f39c011cef69879a8cc61cf24d844f55fe6a084,1,0.693632,x2y2,1.898087,1.204455,0.3654374114569037,0.5,2,2,1st_quintile,Bin 2
1173201,0x1eefdd18263cd6f0809b0520c2e40e321db1c854,8,1.404759406,x2y2,14.6552625577,13.2505031517,0.0958535816379439,0.1481481481481481,4,54,3rd_quintile,Bin 1
154153,0x5a864bcb35af636563399b5461952df60d140f94,3,2.6739675,gem,219.126895061,216.452927561,0.0122028265825408,0.0769230769230769,2,39,5th_quintile,Bin 1
1145901,0xe15d4184bc98cdb7ddbe73f829689de005c12bce,10,49.6745595,opensea,49.6745595,0.0,1.0,1.0,1,10,4th_quintile,Bin 5
1305604,0x59d5a0f8e7c25059dfa6d54810cff9a84c4207b7,2,1.386876588,opensea,1.386876588,0.0,1.0,0.6666666666666666,2,3,1st_quintile,Bin 5
1790696,0x191e11085461e49631c4a8cfa7f9975e494b8e7c,1,0.4249785825,opensea,1.0385075772,0.6135289946999999,0.4092204927823612,0.25,3,4,1st_quintile,Bin 3
1807468,0x08befd5d37e222dd434d456c37ed1dd5a9cd8946,3,0.0,blur,3278.280621591,3278.280621591,0.0,0.1363636363636363,5,22,5th_quintile,Bin 1
883399,0x372a523a2b3cda3b3fe5575bb5b8737d84e7e0a5,7,2.00001585,gem,490.953343632,488.953327782,0.004073739136196,0.0538461538461538,3,130,5th_quintile,Bin 1
544522,0x12815439c60308e932e08a3ae78018cdb7cdad68,1,110.8107,opensea,110.8107,0.0,1.0,1.0,1,1,4th_quintile,Bin 5
458149,0x71ca967fb1a95e1db1eb999fb61dbb2efd2e0854,36,94.869210473,opensea,99.081450064,4.212239591,0.957487101891634,0.9230769230769232,3,39,4th_quintile,Bin 5
417488,0xec374c2beaa0f8856b8cd96d3edbcd6d0c76e991,15,1382.496492802,opensea,1382.496492802,0.0,1.0,0.9375,2,16,5th_quintile,Bin 5
1332957,0xaeae635276f6c4d7e99da336944c0fc3801b5231,1,7.15695,opensea,7.15695,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1731361,0xccb87ffba527bb8df4f0573a0923f122488a6865,1,271.76795,opensea,271.76795,0.0,1.0,1.0,1,1,5th_quintile,Bin 5
937182,0x718d54b02fc2ba07122bcfc585272c5910f893cb,1,0.6328523678,x2y2,0.6328523678,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1649107,0x3891d8e51a26e3d96e5d5f6784c700beb754b5f2,6,6.53045329,sudoswap,11.259009761,4.728556471,0.5800202174635987,0.4285714285714285,2,14,2nd_quintile,Bin 3
1127458,0x08f9d1059538c8460dce4013234d5014cd93f938,7,0.0,blur,825.6631125179999,825.6631125179999,0.0,0.1489361702127659,4,47,5th_quintile,Bin 1
1750085,0xf987b9c2b7d733d417af66de8752c93f4f54d92c,1,1909.12531883,opensea,1909.12531883,0.0,1.0,1.0,1,1,5th_quintile,Bin 5
380592,0x58c57e0b50e752a9d61bd88ae201b14f59553822,6,204.262711017,opensea,204.262711017,0.0,1.0,1.0,1,6,4th_quintile,Bin 5
757805,0xa48138d5e953e2efa6bd6df79af79d12ac92217a,1,5.066793793,gem,289.954292434,284.887498641,0.0174744569237695,0.1111111111111111,2,9,5th_quintile,Bin 1
474714,0x3c09721068c868df06e33e4d9ff6e425be5cd51f,1,0.0,gem,80.539945545,80.539945545,0.0,0.1666666666666666,2,6,4th_quintile,Bin 1
1677046,0x2a3837b830fd55b0a4b62677d89f54410cf5cba2,1,22.007865,opensea,22.007865,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1624222,0x86daf234356c8b87278f267fd8bca2142c971fdf,1,40.236798,opensea,40.236798,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1229177,0x0a2bc554366b66b2e2f147a13e5e2c3f68382e56,2,2.9271,opensea,4.80629714,1.87919714,0.6090135326090138,0.5,3,4,2nd_quintile,Bin 4
193489,0x7b592da6f22eebd9616e53d219058a4d7e9b2678,58,742.10392393,opensea,751.6154243629,9.511500432899991,0.987345256464152,0.8529411764705882,4,68,5th_quintile,Bin 5
1037182,0x27640394fa0cd2d29280f93810daa869faf1dc2b,1,0.144304875,opensea,0.144304875,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1187258,0xe022e13cf3d483c247a12d27d38709bb596ba471,3,0.0,blur,316.642783262,316.642783262,0.0,0.0185185185185185,4,162,5th_quintile,Bin 1
1058307,0x340b500988b439e294cf5553ea7e98de64345603,42,41.789748801,opensea,45.610813453,3.821064651999997,0.9162245888042,0.6666666666666666,4,63,3rd_quintile,Bin 5
1607117,0xd8b5ade4a1596134430769bc7b963e0d386a642f,4,3.5783923,opensea,3.5783923,0.0,1.0,1.0,1,4,2nd_quintile,Bin 5
454842,0x93465888859a75b31fc8378288d906b328b4126f,19,29.153217849,opensea,40.989040116,11.835822266999998,0.7112442195888382,0.5588235294117647,3,34,3rd_quintile,Bin 4
1244962,0xf66f81aec8fc5ab168a4b816547c40505937ea19,1,0.20754825,opensea,0.5318414749,0.3242932249,0.3902445743612313,0.3333333333333333,2,3,1st_quintile,Bin 2
310257,0x38e4f6ac540b4a6eff285252f6ff68865aeac008,3,19.6733175,opensea,19.6733175,0.0,1.0,1.0,1,3,3rd_quintile,Bin 5
573986,0xb3384ebd56b9e7265d8ab94f17563f2cc71154b3,5,85.551082211,opensea,85.551082211,0.0,1.0,0.8333333333333334,2,6,4th_quintile,Bin 5
641049,0xa887af6eeb2af1f10321b70dc8e355e45cb89db5,20,1270.078141864,opensea,1270.078141864,0.0,1.0,1.0,1,20,5th_quintile,Bin 5
597449,0x7090b9dad4845efbad86e8ab2e90ed64a33753ed,2,490.43404,opensea,490.43404,0.0,1.0,1.0,1,2,5th_quintile,Bin 5
1138622,0x102905986c84723df20e274b9a9279bc5e5d2fe0,3,1.716843538,opensea,1.716843538,0.0,1.0,1.0,1,3,1st_quintile,Bin 5
663924,0xc779f5abc7422572c9a6bae8f457468a5cf195cf,3,2.925667585,x2y2,45.867835418,42.942167833,0.0637847319006441,0.12,4,25,3rd_quintile,Bin 1
1198803,0x4d000a6baa322e07f5aafe8630f37fba94ec6e30,22,5.651952438,opensea,6.491706348,0.8397539099999998,0.8706420369339849,0.8461538461538461,2,26,2nd_quintile,Bin 5
110780,0x4bf7f5bdf0c08a522b8a7866f798a9e0da2c9783,26,87.014674678,opensea,96.1035792265,9.088904548499997,0.9054259516487,0.6842105263157895,3,38,4th_quintile,Bin 5
98316,0x18977a54f785c7b98c4a9b0c1c3b72fe97ee171e,8,6.805788045,gem,67.766714358,60.960926313,0.1004296594497142,0.1818181818181818,2,44,4th_quintile,Bin 1
1674406,0xcf66a5c1735bf5b8b18ddc9fab00327bb32c345a,1,40.763625,opensea,40.763625,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
384601,0x1a7913b1ef897cb747e4142374898d4cff8aa813,2,138.652,opensea,138.652,0.0,1.0,1.0,1,2,4th_quintile,Bin 5
1257374,0xe2e5306bfd7cf7aa9fc17f559901582a247df868,1,0.46715625,opensea,0.46715625,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
546838,0xb08858c3b225370afcc8891618f57a8b65378666,2,16.50673,opensea,16.50673,0.0,1.0,1.0,1,2,3rd_quintile,Bin 5
1793392,0xd2a2028a485971275f0f20fb4eeb26fdb1a2c792,1,228.5532,opensea,228.5532,0.0,1.0,1.0,1,1,5th_quintile,Bin 5
1482688,0x9c325da6715fb758ade1b77c73381db283b408d6,2,12.11848,rarible,12.11848,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
1384386,0x54c63dd09e89e64339dd4188bd430d54c4c75f38,3,5.7674271,opensea,5.7674271,0.0,1.0,1.0,1,3,2nd_quintile,Bin 5
1148619,0x042ac94df3e3ec8273305ddbae30bb52cf6c4d6d,2,0.7765277085,opensea,0.7765277085,0.0,1.0,1.0,1,2,1st_quintile,Bin 5
739312,0xb89dd1421f65e80f15f3d790f3f4db6e50bb3451,3,249.033626175,opensea,249.033626175,0.0,1.0,1.0,1,3,5th_quintile,Bin 5
1614640,0xc64b73b02225cd9168123e43fd398d4a2c83f26d,3,1.693110509,opensea,3.898071288,2.2049607789999994,0.43434570173515,0.3333333333333333,3,9,2nd_quintile,Bin 3
1631100,0xa35a8d529b8a7faf7e9b3cdeef3f3af220146015,2,9.866171521,opensea,9.866171521,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
1816603,0x57b79c3a31d70226c620f9afea61ec8fa1f56078,1,0.0,opensea,8.822464,8.822464,0.0,0.5,2,2,2nd_quintile,Bin 1
1741505,0x253953ab06fb5b41959334b2911141d68f204dac,1,6.3305946,looksrare,25.808515850000003,19.47792125,0.2452909201285977,0.3333333333333333,2,3,3rd_quintile,Bin 2
1227150,0x1e30d3d464d72bad799d7663e5672b4035c7ed3d,1,0.0,blur,6.799863503,6.799863503,0.0,0.05,3,20,2nd_quintile,Bin 1
603383,0x45a7b69a522c5ecff77ad3540b901af59af12f3d,1,19.985175,opensea,19.985175,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
1026548,0x5bfa11c5688e404038d4d0446d364a15e2e1a03e,2,11.8884585,opensea,11.8884585,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
1655047,0x43fa5c14c844d03af63a247c7fa774f7a7fc47a3,1,0.08814405,opensea,0.08814405,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1700179,0xc1c94a1eed3d398e39250ff0e9630a4648cb3b48,2,0.0,gem,14.552017167,14.552017167,0.0,0.2857142857142857,2,7,3rd_quintile,Bin 1
949743,0x17d9abab9abdac70a7f060b322123462b8a909df,1,0.145441165,gem,4.805046273,4.659605108,0.0302684213089158,0.0769230769230769,2,13,2nd_quintile,Bin 1
1084403,0x1cce2bb4ef35c8f3b8ae07b266d1ea2ce2eba079,5,0.8263715,opensea,0.8263715,0.0,1.0,1.0,1,5,1st_quintile,Bin 5
1138070,0x84289d1ef8cc95f90b82ae0761cf3f819fc88550,5,184.255967792,opensea,184.255967792,0.0,1.0,1.0,1,5,4th_quintile,Bin 5
650593,0x9c22347dbed0879713115d4e736800056cb84205,14,187.231250984,opensea,187.231250984,0.0,1.0,1.0,1,14,4th_quintile,Bin 5
836159,0xf69ef58cc0e6a6fc6dab70e1529cd7a75598cebb,1,1.34461125,opensea,1.34461125,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1316982,0x867bdec1444207016ccdf63e8462dafcb11969ab,2,4.12024175,opensea,4.12024175,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
1197502,0xe312854d7443e80c059aacded9a7913bffaf1ad4,3,7.830603,opensea,7.830603,0.0,1.0,1.0,1,3,2nd_quintile,Bin 5
1841933,0x074d63ea263d87f804e57d6185ee9716688ee956,1,0.152333175,opensea,0.152333175,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
904252,0xbcbfabe1c744c15211e1d14f6abe38e57beae52d,2,2.044287747,gem,80.7234719085,78.6791841615,0.0253245765905262,0.1666666666666666,4,12,4th_quintile,Bin 1
323825,0xaf53130f1bd662a7d06eaac7533cfe0fe3262d77,9,4.251244293,looksrare,29.737356215,25.486111922,0.1429597258836212,0.2571428571428571,2,35,3rd_quintile,Bin 1
567887,0xd55e25cdd0fcee1d2a8b03c7a7a25c2e914527c3,1,5.44738125,opensea,5.44738125,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1832548,0x8372c1cd32d5f27c5c7a93d2b37c54527dc5be06,1,0.4735890969,opensea,0.4735890969,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
108511,0x9b7e56d80897f18a7370da821cb5ad447adbaeac,20,223.764819925,opensea,238.112831002,14.348011076999995,0.93974280589323,0.8695652173913043,2,23,5th_quintile,Bin 5
1162138,0xadd9a7c1b516060b212f98e699b2779e961f4ec5,2,2.5187775,opensea,2.5187775,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
332839,0x74c56618d90746d3aa3c5972bac7466224f8800b,73,193.039685395,opensea,193.369860395,0.330174999999997,0.998292520875148,0.9864864864864864,2,74,4th_quintile,Bin 5
1343028,0x5c4af009675ca2db37d8da0a140317eaa4eb1788,13,36.843711188,opensea,37.804813688,0.9611025000000026,0.9745772454287992,0.9285714285714286,2,14,3rd_quintile,Bin 5
680791,0x3c05ec438102d26b2f613fb6866e415701304c2b,5,8.258548614,opensea,8.258548614,0.0,1.0,1.0,1,5,2nd_quintile,Bin 5
529434,0x4d6e2417761fe2d0076059449bb1acc3714aed92,1,1.657854,x2y2,204.400052204,202.742198204,0.0081108296310286,0.0769230769230769,2,13,4th_quintile,Bin 1
1065322,0xe2e12f3e86242957cfe841d38aadbff7e8108828,1,0.37514496,looksrare,57.4169485025,57.0418035425,0.0065336972755294,0.0476190476190476,4,21,4th_quintile,Bin 1
1274284,0xc8093c1347442f2070abb33d42271447dd13fa4d,1,0.319145375,opensea,0.319145375,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
865015,0x219154f741cd143ee3de8776b99cdb83293a1899,8,12.171541174,opensea,13.257071074,1.0855298999999992,0.918116913310591,0.8,2,10,3rd_quintile,Bin 5
1278170,0xb22bd11ff5c66ed37c3fd14aa3a47d8f7d9a97db,1,20.93784,opensea,20.93784,0.0,1.0,1.0,1,1,3rd_quintile,Bin 5
220005,0x90b8d110a0301213d7fc31dc7cac0c09923a14bf,8,6.224227081,opensea,6.224227081,0.0,1.0,1.0,1,8,2nd_quintile,Bin 5
534631,0x3d9a9110306752528998441281a68f97607b34ca,2,23.699422316,looksrare,23.699422316,0.0,1.0,1.0,1,2,3rd_quintile,Bin 5
1308148,0x5dc122f194be3d9ef903ec1e91397bc0b40de65d,1,11.586674925,opensea,11.586674925,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1414163,0x59977fee7680632fd779b55f428361b7ee4bfebe,1,0.1318869,gem,691.261665441,691.129778541,0.0001907915722707,0.0769230769230769,2,13,5th_quintile,Bin 1
264530,0xc143dae4171e4ed0cd23028e1821e7a54bc6540b,2,1.48939299,x2y2,831.2736003220001,829.784207332,0.0017917000966024,0.0277777777777777,3,72,5th_quintile,Bin 1
1509958,0xd0cba737d0dc2ff60af07425a2d9d49088dac17f,1,4.204319155,opensea,4.204319155,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
988266,0x4e0d1802f99c61cdc534e0be69f520fb65a0427f,7,7.049231401,opensea,12.010086588,4.960855187,0.5869425960711483,0.5833333333333334,3,12,2nd_quintile,Bin 3
1213203,0xf60e7d2574485efc1d671cb0ec8a2436a396fc59,1,0.0,blur,63.915329167,63.915329167,0.0,0.2,2,5,4th_quintile,Bin 1
1497028,0x43890584e91144a5b5b93dbf058b840bdce67cb3,2,343.037804014,looksrare,893.569588877,550.531784863,0.3838960146854541,0.0909090909090909,2,22,5th_quintile,Bin 2
1286918,0xc63abcc986d03286749d9cb1e805f7f55cc78f78,1,3.67035,gem,14.3008125,10.6304625,0.2566532495968323,0.5,2,2,3rd_quintile,Bin 2
1389105,0xea16100b116d47ed9c9b960f193151284129ac11,1,0.5050429745,opensea,0.5050429745,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1423570,0x3ee001b34b93d015371993c7c17cdd2ac5ce754d,5,0.0,blur,2278.581944515,2278.581944515,0.0,0.0757575757575757,3,66,5th_quintile,Bin 1
185954,0xec858761ab7d00eb158b92664f3aefea3087cdd4,18,21.04931184,opensea,22.8890767572,1.8397649172,0.9196225808181064,0.8181818181818182,3,22,3rd_quintile,Bin 5
509594,0xa7c85ce7d129d8bac5b325b54312d6196254f7e8,4,327.601316,looksrare,4466.530802051,4138.929486051,0.0733458092015323,0.0481927710843373,5,83,5th_quintile,Bin 1
415552,0xda19a28efc5f4b410935099b676b4bc61f507fea,6,4.02551815,gem,1212.157774622,1208.132256472,0.003320952300335,0.054054054054054,4,111,5th_quintile,Bin 1
225137,0x6b1296efb0355fefaf2408b6871eb938572f4a97,1,0.0,gem,1.150128,1.150128,0.0,0.25,3,4,1st_quintile,Bin 1
998211,0xd338c18e4dc5a1011e324a5334ac0f62d11f67d5,2,287.031921124,opensea,287.031921124,0.0,1.0,1.0,1,2,5th_quintile,Bin 5
8277,0x53f6e0a96774fcbcd9111225f4abc2c6ba0d1d2d,67,509.364462977,opensea,509.832415797,0.4679528199999936,0.9990821438466824,0.9305555555555556,3,72,5th_quintile,Bin 5
1289776,0x931e0ddfc0d2e5967176e0139aa67b5bb960055a,3,18.495289228,opensea,18.495289228,0.0,1.0,1.0,1,3,3rd_quintile,Bin 5
1220365,0x4509f7051e0b5c18c70e86bf6b7ca808246d3f2c,6,10.222490372,opensea,10.960618972,0.7381285999999996,0.9326563032721398,0.6,3,10,2nd_quintile,Bin 5
279271,0x9ceea8c3a950dd355628a1131db59feeb3863f04,19,273.181712854,opensea,273.181712854,0.0,1.0,1.0,1,19,5th_quintile,Bin 5
382100,0xcad5e84f2b1995101429c04e30d030185b0178f3,6,6.54929156,gem,448.419525246,441.870233686,0.0146052774049192,0.1071428571428571,2,56,5th_quintile,Bin 1
1778351,0x6518843fa27b54a14fa5784489647e52c7c2e6ce,2,65.067837981,opensea,65.067837981,0.0,1.0,1.0,1,2,4th_quintile,Bin 5
1089734,0xa993a2dd2cf47b31e7e3e0a59b455cfeeba5190c,10,874.6024075,opensea,874.6024075,0.0,1.0,1.0,1,10,5th_quintile,Bin 5
217415,0x4f944ba75842a97901175fb2fe23b14b5a9362c4,18,668.890372408,opensea,668.890372408,0.0,1.0,0.9473684210526316,2,19,5th_quintile,Bin 5
141886,0xf41d5bedd1178f4e6a28476e5c57a3b553a70266,10,466.8560555,opensea,467.950978097,1.094922596999993,0.9976601767102772,0.9090909090909092,2,11,5th_quintile,Bin 5
1365084,0xfdd71c059d3b781435f9bed3ea5ba57c5252db1c,1,1.2430275,blur,116.864516691,115.621489191,0.0106364834698856,0.0067114093959731,3,149,4th_quintile,Bin 1
1160610,0xfd1426b7b7b33685deb4f404426fed1e1a8662ff,1,0.0,x2y2,1782.927035568,1782.927035568,0.0,0.0113636363636363,3,88,5th_quintile,Bin 1
1393313,0x483ee6f18e9d6c383ebe1d2834818c9d19b93a34,1,0.1436184778,x2y2,23.0504875318,22.906869054,0.0062306047801317,0.2,2,5,3rd_quintile,Bin 1
1690320,0xcd853230c82c24b478009e060df36544207f3fdf,1,0.606035,blur,5.267218000000001,4.661183,0.1150578920409217,0.25,2,4,2nd_quintile,Bin 1
1710204,0x1ebae13145b358f942c9f977b250e31a0a29f620,1,0.32569,gem,12.076824637,11.751134637,0.026968181603149,0.3333333333333333,2,3,2nd_quintile,Bin 1
1397674,0x1520c613c8a2a943d972b25df4676b62eb0b067d,3,24.053463,opensea,24.053463,0.0,1.0,1.0,1,3,3rd_quintile,Bin 5
1515318,0x936cb9ba4dbef095cb80440f12d7542d9b12c93b,7,12.59721041,opensea,12.59721041,0.0,1.0,1.0,1,7,3rd_quintile,Bin 5
1793937,0x89e5c0cd114ae288310737528be7a085adca5910,1,11.079583055,sudoswap,11.079583055,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
203537,0x801a72009b294a7fbcdaa9b06e7a0e1a179af086,14,756.280761908,opensea,928.234430499,171.953668591,0.814751895705311,0.9333333333333332,2,15,5th_quintile,Bin 5
1010657,0x3d0f682c18a147f6ac6aa29a660c503d063fb0f8,1,1.284845268,opensea,1.284845268,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1026814,0xede0d28a7e074d2a717bc3d74464a8a0c4b099c1,5,15.666178762,opensea,18.693689781,3.0275110190000003,0.8380463646038933,0.7142857142857143,2,7,3rd_quintile,Bin 5
689582,0x3c954ae3d85b32abfc8e6183ce9ec023fabec1d3,1,0.7294190247,opensea,0.7294190247,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
82621,0x4fc82a6504075c5518a908338bac94ed18d91c05,55,922.610250066,opensea,944.009616935,21.399366869000005,0.9773314100988936,0.8088235294117647,3,68,5th_quintile,Bin 5
920832,0x167a8411d978b700ea2eff737919020ffc16ce2a,1,0.8312364288,gem,3.2212090748,2.389972646,0.2580510639010944,0.2,2,5,2nd_quintile,Bin 2
113211,0x753c892626c4fa09d1aedc0e9b52bda97a4afa00,58,4128.15302299,opensea,5071.534355105,943.381332115,0.8139850258205599,0.8529411764705882,6,68,5th_quintile,Bin 5
795694,0xb5cee15b9beb4a4a5ea31cf9942c0e3bbccbd203,6,5.702154,opensea,5.702154,0.0,1.0,1.0,1,6,2nd_quintile,Bin 5
1245370,0xbfa52623a50af795b3444f2f45f0bfb119b34714,2,2883.88547515,opensea,2883.88547515,0.0,1.0,1.0,1,2,5th_quintile,Bin 5
1737375,0xbea2e7a01a1b24639cf378e1605c4b687f5aeda2,1,3.98727,gem,7.97454,3.98727,0.5,0.5,2,2,2nd_quintile,Bin 3
1828054,0x4469c84feebfd722bb014aef08277de6cff9703f,2,2.102113718,opensea,3.355233068,1.25311935,0.6265179423893303,0.5,2,4,2nd_quintile,Bin 4
484769,0xe646ed546bc9dead667ed9c6f41d7658dff1d4f9,11,1.887201687,opensea,1.887201687,0.0,1.0,1.0,1,11,1st_quintile,Bin 5
1740359,0x1111128e7977433ce3218a3fcfff32cb8d9c2b75,1,0.0,gem,201.013954766,201.013954766,0.0,0.0625,2,16,4th_quintile,Bin 1
701861,0xc6aca352305fe8f6470b08f7d1457b46e9df9948,1,5.4027435,opensea,5.4027435,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
1610135,0xe76d8534591272f6b057676d6a8a570935992d21,4,211.0278,opensea,211.0278,0.0,1.0,1.0,1,4,4th_quintile,Bin 5
1061013,0x30712571dc05e9bf50635e9398ad2675abd2982e,1,3.3328075,opensea,3.3328075,0.0,1.0,1.0,1,1,2nd_quintile,Bin 5
826544,0xd9170052822cf2de8d967593a95f4687b3947e48,1,0.9831943315,opensea,0.9831943315,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
1437196,0x8982f72c2c5191fbd09c83aba76d2e7dba33688a,3,0.4711674,x2y2,6.439380906,5.968213506000001,0.0731696737431671,0.1666666666666666,4,18,2nd_quintile,Bin 1
394986,0x3e0854b443ff1c2599c8e6a4f18446fa92a66b17,11,36.87247895,opensea,36.87247895,0.0,1.0,1.0,1,11,3rd_quintile,Bin 5
282323,0xdf67e460ebbd8e5bf3fd2c384934f549e58052cd,13,117.597273835,opensea,129.359195597,11.761921762,0.9090754877709462,0.8666666666666667,2,15,4th_quintile,Bin 5
452965,0x8c8bf7adc1c766c98742e710941d1c898cbd18f6,4,383.554485372,opensea,383.554485372,0.0,1.0,1.0,1,4,5th_quintile,Bin 5
1190607,0x62a0aa247ae1467d1021832bbf4b884be7e2503c,1,0.653004,opensea,1.2803412,0.6273372,0.5100234218816047,0.5,2,2,1st_quintile,Bin 3
916342,0x2d8670fb27bd5d1bd2f2ad7c8cdba5652e6c4ecd,5,46.736335895,opensea,46.736335895,0.0,1.0,1.0,1,5,4th_quintile,Bin 5
1336116,0x0c94ef698e58b93681642ac70cf98d16a1addfe7,2,285.9727,opensea,285.9727,0.0,1.0,1.0,1,2,5th_quintile,Bin 5
990883,0x0b20616d412f4c649c49e7426637127f2ca782a5,5,54.470597784,opensea,54.470597784,0.0,1.0,1.0,1,5,4th_quintile,Bin 5
625814,0x7b9a43a1b60293587785495ba1ee0a13bfe09f3c,1,0.7646107401,opensea,0.7646107401,0.0,1.0,1.0,1,1,1st_quintile,Bin 5
140686,0x26672765c04c1dc3cc3290a79d8550a7993d785c,27,1509.73277647,opensea,1509.73277647,0.0,1.0,1.0,1,27,5th_quintile,Bin 5
1368299,0x5597d22f0787adae8a530098989d6e71af46957c,8,196.63712375,opensea,196.63712375,0.0,1.0,1.0,1,8,4th_quintile,Bin 5
764504,0x916beefee1e387e0692d6ef820a0c1f89944b6f1,19,241.015022817,opensea,241.015022817,0.0,1.0,1.0,1,19,5th_quintile,Bin 5
1178204,0x1040fe4bdc7284b7c6aab19de812c84be1758c7f,1,0.0,gem,243.7378125,243.7378125,0.0,0.5,2,2,5th_quintile,Bin 1
532518,0xca756a3397b60a8ba8ad9421c9a0db9f1830e377,8,1707.1656175,opensea,1707.1656175,0.0,1.0,1.0,1,8,5th_quintile,Bin 5
1399791,0xf1f9cc139e6d113fa8a2e96a2b93982cf54b9b85,2,2.208974892,gem,8.534128892,6.325154,0.2588401136137891,0.6666666666666666,2,3,2nd_quintile,Bin 2
30892,0x82fd5b51ee922220ba489b3ab34189be8082361b,80,935.7978606,opensea,940.348016054,4.550155453999992,0.9951612005594548,0.9302325581395348,3,86,5th_quintile,Bin 5
385554,0x8611a2af67e444fb292ce11271b968a5f202295e,2,8.784305,opensea,8.784305,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
1369873,0x7977ffa51dc6ef279040177d6adf54e060c16e48,2,3.9702618,opensea,3.9702618,0.0,1.0,1.0,1,2,2nd_quintile,Bin 5
337409,0x8a4c812c1289a0fb36a143c4bd96c32d5ed7c721,11,69.084610173,opensea,69.084610173,0.0,1.0,1.0,1,11,4th_quintile,Bin 5
497003,0xa670c1347896a1e89902841c58caa8afee73e4d2,15,289.728148819,opensea,289.728148819,0.0,1.0,1.0,1,15,5th_quintile,Bin 5
332430,0xfe2ccd8919725c8368df795fa78d4256df857b19,13,705.093625116,opensea,705.093625116,0.0,1.0,1.0,1,13,5th_quintile,Bin 5
939347,0xdb753324e67d328f50ff70aebb4b1d8838920006,1,0.14768325,opensea,1.8353500496,1.6876667996,0.0804659852392661,0.0555555555555555,3,18,1st_quintile,Bin 1
820092,0xac24a0fe38e88c553527cb807438e70260424a64,1,51.3797625,opensea,51.3797625,0.0,1.0,1.0,1,1,4th_quintile,Bin 5
